DC_NUM,DC_KEY,LOCATION_B,THEFT_DATE,THEFT_YEAR,DC_DIST,STOLEN_VAL,THEFT_HOUR,UCR,LAT,LNG
74204,2.01015E+11,6400 BLOCK DITMAN ST,7/11/2010,2010,15,160,1,625,40.022734,-75.05243731
75664,2.01015E+11,4400 BLOCK COMLY ST,7/15/2010,2010,15,600,6,615,40.0206693,-75.0619498
75739,2.01015E+11,5900 BLOCK COTTAGE ST,7/15/2010,2010,15,100,13,625,40.0201783,-75.06314804
78811,2.01015E+11,6200 BLOCK HARBISON AV,7/22/2010,2010,15,175,12,625,40.0274606,-75.06239532
80614,2.01015E+11,4500 BLOCK HIGBEE ST,7/28/2010,2010,15,265,8,615,40.0200541,-75.06018812
82656,2.01015E+11,5000 BLOCK DITMAN ST,8/2/2010,2010,15,450,10,615,40.0138247,-75.07332901
83604,2.01015E+11,5000 BLOCK TORRESDALE AV,8/4/2010,2010,15,200,19,615,40.0125636,-75.0733073
84371,2.01015E+11,1900 BLOCK PRATT ST,8/6/2010,2010,15,100,15,625,40.0166224,-75.07329013
84477,2.01015E+11,5100 BLOCK SAUL ST,8/6/2010,2010,15,200,20,615,40.0238238,-75.08168675
85707,2.01015E+11,2000 BLOCK SANGER ST,8/10/2010,2010,15,30,7,635,40.0153696,-75.06562435
86357,2.01015E+11,6600 BLOCK JACKSON ST,8/12/2010,2010,15,100,20,625,40.0255791,-75.04985928
86810,2.01015E+11,7500 BLOCK FRANKFORD AVE,8/13/2010,2010,15,50,3,625,40.0384608,-75.0362692
87943,2.01015E+11,7100 BLOCK VANDIKE ST,8/16/2010,2010,15,300,11,615,40.0276969,-75.03845014
88445,2.01015E+11,7600 BLOCK COTTAGE ST,8/17/2010,2010,15,200,20,615,40.0361102,-75.03175407
89193,2.01015E+11,1800 BLOCK ORTHODOX ST,8/19/2010,2010,15,200,18,615,40.0127396,-75.08169383
90227,2.01015E+11,4200 BLOCK N PENN ST,8/17/2010,2010,15,400,22,615,40.0117426,-75.09080495
90790,2.01015E+11,2900 BLOCK BRIGHTON ST,8/23/2010,2010,15,125,16,625,40.0392444,-75.05485385
90802,2.01015E+11,6300 BLOCK LEONARD ST,8/23/2010,2010,15,10,17,635,40.0332775,-75.06909616
90845,2.01015E+11,4300 BLOCK PEARCE ST,8/23/2010,2010,15,250,18,615,40.0035645,-75.08112591
91972,2.01015E+11,2300 BLOCK DUNCAN ST,8/26/2010,2010,15,100,16,625,40.0059574,-75.08056757
93943,2.01015E+11,4600 BLOCK HIGBEE ST,8/31/2010,2010,15,80,19,625,40.0191156,-75.05940373
99171,2.01015E+11,5200 BLOCK FRANKFORD AV,9/14/2010,2010,15,200,6,615,40.0223826,-75.07817121
101547,2.01015E+11,2900 BLOCK FANSHAWE ST,9/20/2010,2010,15,325,9,615,40.0342609,-75.05958929
102763,2.01015E+11,3300 BLOCK SHEFFIELD AV,9/23/2010,2010,15,459,13,615,40.0434117,-75.03646427
103561,2.01015E+11,4500 BLOCK HALE ST,9/25/2010,2010,15,100,5,625,40.021963,-75.05586155
103710,2.01015E+11,2400 BLOCK DUNCAN ST,9/25/2010,2010,15,500,17,615,40.0043175,-75.0802035
109981,2.01015E+11,4900 BLOCK NATIONAL ST,10/11/2010,2010,15,100,17,625,40.0254411,-75.03457488
118343,2.01015E+11,3300 BLOCK SAINT VINCENT ST,11/1/2010,2010,15,200,21,615,40.0378829,-75.04740452
125461,2.01015E+11,1800 BLOCK WILMOT ST,11/20/2010,2010,15,150,22,625,40.0136398,-75.07965828
128707,2.01015E+11,3000 BLOCK FANSHAWE ST,11/30/2010,2010,15,200,20,615,40.0337636,-75.05864434
128736,2.01015E+11,7100 BLOCK WALKER ST,11/30/2010,2010,15,250,21,615,40.0328055,-75.04160444
130084,2.01015E+11,7100 BLOCK VANDIKE ST,12/4/2010,2010,15,600,16,615,40.0284295,-75.03702756
131732,2.01015E+11,4200 BLOCK RICHMOND ST,12/9/2010,2010,15,168,18,625,39.9951643,-75.07774249
135102,2.01015E+11,3400 BLOCK VISTA ST,12/20/2010,2010,15,200,11,615,40.0403796,-75.03890809
2956,2.01016E+11,100 BLOCK N 34TH ST,1/16/2010,2010,16,500,2,615,39.9583324,-75.19096483
11280,2.01016E+11,3300 BLOCK ARCH ST,3/3/2010,2010,16,100,15,625,39.9576262,-75.18910004
18092,2.01016E+11,100 BLOCK N 34TH ST,4/8/2010,2010,16,515,13,615,39.9581905,-75.19100586
21324,2.01016E+11,3000 BLOCK MARKET ST,4/26/2010,2010,16,500,16,615,39.9548519,-75.18342361
23019,2.01016E+11,4000 BLOCK OLIVE ST,4/2/2010,2010,16,150,7,625,39.9659413,-75.20548992
24423,2.01016E+11,3900 BLOCK BRANDYWINE ST,5/6/2010,2010,16,1200,13,615,39.9626038,-75.19976192
25724,2.01016E+11,3300 BLOCK ARCH ST,5/19/2010,2010,16,300,12,615,39.9576262,-75.18910004
26970,2.01016E+11,300 BLOCK N 32ND ST,5/25/2010,2010,16,330,15,615,39.961166,-75.18811009
27859,2.01016E+11,5100 BLOCK WESTMINTSTER,5/29/2010,2010,16,189,17,625,39.9683792,-75.22285197
29620,2.01016E+11,4000 BLOCK SPRING GARDEN ST,6/8/2010,2010,16,300,8,615,39.9615215,-75.20358552
33305,2.01016E+11,600 BLOCK N 32ND ST,6/28/2010,2010,16,300,12,615,39.9654818,-75.18891098
71785,2.01003E+11,300 BLOCK KAUFFMAN ST,11/9/2010,2010,3,200,21,615,39.9377376,-75.14907135
72497,2.01003E+11,1000 BLOCK CARPENTER ST,11/10/2010,2010,3,1100,10,615,39.9382542,-75.16061088
73186,2.01003E+11,1500 BLOCK S 7TH ST,11/13/2010,2010,3,500,13,615,39.9297756,-75.15668888
74177,2.01003E+11,800 BLOCK JOHNSTON ST,11/17/2010,2010,3,300,13,615,39.9142594,-75.16205976
74195,2.01003E+11,2400 BLOCK S 8TH ST,11/18/2010,2010,3,200,15,615,39.9191558,-75.16058935
74598,2.01003E+11,S 6TH ST / MOORE ST,11/20/2010,2010,3,100,23,625,39.926334,-75.15582141
75159,2.01003E+11,400 BLOCK REED ST,11/21/2010,2010,3,200,22,615,39.9307841,-75.15162052
75259,2.01003E+11,1300 BLOCK S 2ND ST,11/22/2010,2010,3,50,8,625,39.9311849,-75.14785951
75587,2.01003E+11,500 BLOCK S JUNIPER ST,11/23/2010,2010,3,150,15,625,39.9441472,-75.16423975
76976,2.01003E+11,600 BLOCK SOUTH ST,11/28/2010,2010,3,500,1,615,39.9420197,-75.15236831
77877,2.01003E+11,1200 BLOCK PETERS ST,12/2/2010,2010,3,0,20,625,39.9365148,-75.16324581
81434,2.01003E+11,1900 BLOCK S 10TH ST,12/16/2010,2010,3,250,8,615,39.9256527,-75.16237505
2702,2.01004E+11,1200 BLOCK JOHNSTON ST,1/20/2010,2010,4,200,9,615,39.9151031,-75.16866125
2862,2.01004E+11,S 13TH ST  / E PASSYUNK AV,1/22/2010,2010,4,650,11,615,39.9269774,-75.16692615
4389,2.01005E+11,200 BLOCK LEVERINGTON AV,3/3/2010,2010,5,500,13,615,40.0316619,-75.22513982
14230,2.01005E+11,4100 BLOCK PECHIN ST,7/4/2010,2010,5,200,11,615,40.0255626,-75.21293547
14707,2.01005E+11,200 BLOCK ROCHELLE AV,7/11/2010,2010,5,500,3,615,40.0184409,-75.20409347
16276,2.01005E+11,7000 BLOCK RIDGE AV,8/2/2010,2010,5,300,16,615,40.044211,-75.2292108
19368,2.01005E+11,400 BLOCK GERHARD ST,9/12/2010,2010,5,200,15,615,40.0305085,-75.2129292
24133,2.01005E+11,600 BLOCK GREEN LA,11/12/2010,2010,5,200,18,615,40.0355367,-75.21316995
1201,2.01006E+11,200 BLOCK S 13TH ST,1/7/2010,2010,6,350,17,615,39.9490841,-75.16212503
1596,2.01006E+11,200 BLOCK S BROAD ST,1/9/2010,2010,6,300,15,615,39.9493255,-75.16418543
2183,2.01006E+11,1200 BLOCK SPRUCE ST,1/12/2010,2010,6,500,20,615,39.9465229,-75.16108078
2969,2.01006E+11,200 BLOCK VINE ST,1/16/2010,2010,6,350,15,615,39.9557603,-75.1435638
4579,2.01006E+11,0 BLOCK N 3RD ST,1/25/2010,2010,6,500,1,615,39.9515143,-75.14536813
5448,2.01006E+11,S 10TH ST  / LOCUST ST,1/29/2010,2010,6,423,21,615,39.9473574,-75.15765923
6122,2.01006E+11,200 BLOCK SPRING GARDEN ST,2/2/2010,2010,6,600,23,615,39.9605604,-75.14148814
6248,2.01006E+11,0 BLOCK N INDEPENDENCE ML W,2/3/2010,2010,6,800,16,615,39.9507733,-75.15035654
6872,2.01006E+11,1000 BLOCK FILBERT ST,2/7/2010,2010,6,200,16,615,39.9525692,-75.1565326
13862,2.01006E+11,1300 BLOCK LOCUST ST,3/19/2010,2010,6,200,12,615,39.9479364,-75.16238283
15402,2.01006E+11,800 BLOCK RACE ST,3/26/2010,2010,6,150,18,625,39.9550132,-75.15276368
16852,2.01006E+11,100 BLOCK N 3RD ST,4/2/2010,2010,6,500,16,615,39.9530891,-75.14505797
17317,2.01006E+11,200 BLOCK N 2ND ST,4/4/2010,2010,6,500,21,615,39.9551109,-75.14266088
17709,2.01006E+11,400 BLOCK FAIRMOUNT AV,4/6/2010,2010,6,300,18,615,39.9627277,-75.14465269
19647,2.01006E+11,800 BLOCK ADDISON ST,4/15/2010,2010,6,600,22,615,39.943797,-75.15529748
21124,2.01006E+11,800 BLOCK N 12TH ST,4/22/2010,2010,6,200,22,615,39.9676502,-75.15645653
22303,2.01006E+11,1300 BLOCK FILBERT ST,4/28/2010,2010,6,500,19,615,39.9531455,-75.16125665
22874,2.01006E+11,900 BLOCK HAMILTON ST,5/1/2010,2010,6,200,11,615,39.960153,-75.15367353
23607,2.01006E+11,500 BLOCK MANNING ST,5/4/2010,2010,6,550,19,615,39.9455784,-75.15076937
24304,2.01006E+11,500 BLOCK ARCH ST,5/7/2010,2010,6,200,22,615,39.9525823,-75.14850311
24921,2.01006E+11,0 BLOCK N CHRISTOPHER COLUMBUS BLVD,5/11/2010,2010,6,900,9,615,39.9501163,-75.14088996
25399,2.01006E+11,400 BLOCK ARCH ST,5/10/2010,2010,6,1000,16,615,39.9523742,-75.14683391
25642,2.01006E+11,300 BLOCK SPRING GARDEN ST,5/14/2010,2010,6,500,19,615,39.9610447,-75.14443172
25857,2.01006E+11,300 BLOCK N 12TH ST,5/15/2010,2010,6,500,20,615,39.9587329,-75.15840287
26978,2.01006E+11,100 BLOCK MARKET ST,5/20/2010,2010,6,255,19,615,39.949792,-75.14293634
27764,2.01006E+11,800 BLOCK N 12TH ST,5/24/2010,2010,6,200,16,615,39.9681123,-75.1563675
28846,2.01006E+11,900 BLOCK MARKET ST,5/29/2010,2010,6,650,10,615,39.9513304,-75.15518822
29889,2.01006E+11,400 BLOCK BROWN STREET,6/3/2010,2010,6,1500,18,615,39.9637609,-75.14443462
30080,2.01006E+11,900 BLOCK CHESTNUT ST,6/4/2010,2010,6,300,16,615,39.9498769,-75.15588602
30294,2.01006E+11,1000 BLOCK ARCH ST,6/5/2010,2010,6,175,13,625,39.9535899,-75.15649364
31130,2.01006E+11,100 BLOCK N CHRISTOPHER COLUMBUS BLVD,6/9/2010,2010,6,75,9,625,39.9517377,-75.1405779
31749,2.01006E+11,200 BLOCK S CAMAC ST,6/11/2010,2010,6,150,3,625,39.9473194,-75.1616927
32033,2.01006E+11,600 BLOCK MARKET ST,6/13/2010,2010,6,600,14,615,39.9507385,-75.15039356
32149,2.01006E+11,200 BLOCK S 13TH ST,6/14/2010,2010,6,465,8,615,39.9490841,-75.16212503
32195,2.01006E+11,900 BLOCK MARKET ST,6/14/2010,2010,6,350,12,615,39.9513441,-75.15518769
33110,2.01006E+11,700 BLOCK WALNUT ST,6/18/2010,2010,6,750,17,615,39.9479712,-75.15310421
33342,2.01006E+11,1300 BLOCK SPRUCE ST,6/18/2010,2010,6,150,15,625,39.9467175,-75.16264334
34156,2.01006E+11,S 10TH ST  / SPRUCE ST,6/23/2010,2010,6,600,23,615,39.9461357,-75.15791993
34316,2.01006E+11,900 BLOCK MARKET ST,6/24/2010,2010,6,100,18,625,39.9513974,-75.15572092
34515,2.01006E+11,1100 BLOCK LOMBARD ST,6/25/2010,2010,6,1000,16,615,39.9440268,-75.15999844
34704,2.01006E+11,200 BLOCK S 8TH ST,6/26/2010,2010,6,500,12,615,39.9469023,-75.15453663
34812,2.01006E+11,N 100  ST  / ARCH ST,6/26/2010,2010,6,300,1,615,39.9535549,-75.15628086
35016,2.01006E+11,1100 BLOCK LOCUST ST,6/28/2010,2010,6,300,5,615,39.9475768,-75.15947063
35050,2.01006E+11,500 BLOCK SAINT JAMES ST,6/28/2010,2010,6,140,11,625,39.9468479,-75.14982877
35106,2.01006E+11,800 BLOCK CHESTNUT ST,6/28/2010,2010,6,600,12,615,39.9496956,-75.15442994
35311,2.01006E+11,1300 BLOCK MARKET ST,6/29/2010,2010,6,200,19,615,39.9521041,-75.16147475
35690,2.01006E+11,0 BLOCK N 3RD ST,7/1/2010,2010,6,600,19,615,39.9503428,-75.14566282
35776,2.01006E+11,900 BLOCK WALNUT ST,6/30/2010,2010,6,180,9,625,39.9483349,-75.15619466
36319,2.01006E+11,200 BLOCK W WASHINGTON SQ,7/4/2010,2010,6,320,22,615,39.9479645,-75.15317583
36354,2.01006E+11,1000 BLOCK HAMILTON ST,7/5/2010,2010,6,400,1,615,39.9602119,-75.15506313
36446,2.01006E+11,1300 BLOCK CHESTNUT ST,7/5/2010,2010,6,600,15,615,39.9505958,-75.16181767
36861,2.01006E+11,S BROAD ST  / LOCUST ST,7/7/2010,2010,6,500,18,615,39.9482081,-75.16444204
36960,2.01006E+11,100 BLOCK S BROAD ST,7/7/2010,2010,6,700,10,615,39.950853,-75.16384183
37630,2.01006E+11,1000 BLOCK CHESTNUT ST,7/8/2010,2010,6,380,15,615,39.9500113,-75.1570941
38282,2.01006E+11,1200 BLOCK BUTTONWOOD ST,7/14/2010,2010,6,300,6,615,39.9609906,-75.15792418
38447,2.01006E+11,900 BLOCK WALNUT ST,7/15/2010,2010,6,600,23,615,39.9482912,-75.15583951
40624,2.01006E+11,N 10TH ST  / FILBERT ST,7/26/2010,2010,6,120,17,625,39.9525738,-75.15649674
40674,2.01006E+11,1100 BLOCK LOCUST ST,7/26/2010,2010,6,650,21,615,39.9475768,-75.15947063
40762,2.01006E+11,500 BLOCK WALNUT ST,7/26/2010,2010,6,300,10,615,39.9475369,-75.14969536
40817,2.01006E+11,200 BLOCK S 10TH ST,7/27/2010,2010,6,300,17,615,39.9473731,-75.15762296
42568,2.01006E+11,500 BLOCK DELANCEY ST,8/4/2010,2010,6,89,12,625,39.9442566,-75.15024904
42749,2.01006E+11,1000 BLOCK CHESTNUT ST,8/4/2010,2010,6,1075,7,615,39.9500278,-75.15709348
43457,2.01006E+11,1100 BLOCK FILBERT ST,8/8/2010,2010,6,750,13,615,39.9527583,-75.15809549
43641,2.01006E+11,200 BLOCK N 2ND ST,8/9/2010,2010,6,2200,17,615,39.9548894,-75.14270506
43881,2.01006E+11,800 BLOCK SPRUCE ST,8/10/2010,2010,6,400,21,615,39.9457319,-75.15475974
45801,2.01006E+11,1300 BLOCK CHESTNUT ST,8/20/2010,2010,6,250,17,615,39.9505958,-75.16181767
46045,2.01006E+11,1100 BLOCK FILBERT ST,8/21/2010,2010,6,400,17,615,39.9527583,-75.15809549
46830,2.01006E+11,300 BLOCK S ISEMINGER ST,8/25/2010,2010,6,1600,18,615,39.9461881,-75.16230669
47394,2.01006E+11,1200 BLOCK FILBERT ST,8/26/2010,2010,6,800,18,615,39.9529564,-75.15969374
48135,2.01006E+11,1000 BLOCK PINE ST,9/1/2010,2010,6,700,14,615,39.9447153,-75.15825955
48148,2.01006E+11,800 BLOCK RACE ST,9/1/2010,2010,6,300,16,615,39.9550132,-75.15276368
49123,2.01006E+11,0 BLOCK N 2ND ST,9/6/2010,2010,6,500,16,615,39.9510076,-75.14349632
49415,2.01006E+11,500 BLOCK WENDLE CT,9/8/2010,2010,6,150,12,625,39.9620965,-75.14842429
49712,2.01006E+11,800 BLOCK N 2ND ST,9/9/2010,2010,6,1800,18,615,39.9632326,-75.14088587
50507,2.01006E+11,100 BLOCK S BROAD ST,9/14/2010,2010,6,2000,12,615,39.9500714,-75.16401431
50946,2.01006E+11,500 BLOCK N ORRIANNA ST,9/16/2010,2010,6,700,20,615,39.9612323,-75.14410333
51306,2.01006E+11,N 11TH ST / SPRING GARDEN ST,9/18/2010,2010,6,50,19,625,39.9617899,-75.15610922
51326,2.01006E+11,S 7TH ST  / CHESTNUT ST,9/18/2010,2010,6,1000,23,615,39.9494313,-75.15233476
51406,2.01006E+11,400 BLOCK N 9TH ST,9/19/2010,2010,6,300,8,615,39.958539,-75.15359246
51592,2.01006E+11,400 BLOCK MARKET ST,9/20/2010,2010,6,1000,13,615,39.9503855,-75.14730262
52060,2.01006E+11,800 BLOCK SPRUCE ST,9/22/2010,2010,6,200,11,615,39.9457319,-75.15475974
52732,2.01006E+11,S 11TH ST  / SANSOM ST,9/26/2010,2010,6,1000,11,615,39.9494537,-75.15879247
52892,2.01006E+11,0 BLOCK N 8TH ST,9/27/2010,2010,6,300,12,615,39.9511506,-75.15355364
52932,2.01006E+11,1200 BLOCK SPRUCE ST,9/27/2010,2010,6,130,17,625,39.9466336,-75.16196859
52947,2.01006E+11,1000 BLOCK LOCUST ST,9/27/2010,2010,6,350,19,615,39.9473519,-75.15765944
53702,2.01006E+11,900 BLOCK SPRING GARDEN ST,10/1/2010,2010,6,2000,22,615,39.9617078,-75.15393532
54085,2.01006E+11,1000 BLOCK ARCH ST,10/3/2010,2010,6,300,19,615,39.9535935,-75.15652918
54195,2.01006E+11,400 BLOCK S 2ND ST,10/4/2010,2010,6,200,13,615,39.9461878,-75.15081528
54218,2.01006E+11,1000 BLOCK WAVERLY ST,9/30/2010,2010,6,300,15,615,39.9443897,-75.15855741
54234,2.01006E+11,200 BLOCK S 12TH ST,10/4/2010,2010,6,600,16,615,39.9484905,-75.16064899
54251,2.01006E+11,100 BLOCK MARKET ST,10/3/2010,2010,6,1000,18,615,39.9499078,-75.14368124
54674,2.01006E+11,800 BLOCK SANSOM ST,10/7/2010,2010,6,300,10,615,39.94905,-75.15563212
54677,2.01006E+11,700 BLOCK FAIRMOUNT AVE,10/7/2010,2010,6,100,9,625,39.963985,-75.1493513
54726,2.01006E+11,1000 BLOCK LOCUST ST,9/19/2010,2010,6,1050,16,615,39.9473921,-75.15797905
54917,2.01006E+11,100 BLOCK S 12TH ST,10/5/2010,2010,6,200,13,615,39.950395,-75.16021958
54994,2.01006E+11,800 BLOCK SPRUCE ST,10/8/2010,2010,6,300,21,615,39.9457319,-75.15475974
55354,2.01006E+11,1100 BLOCK FILBERT ST,10/10/2010,2010,6,250,15,615,39.9527583,-75.15809549
55426,2.01006E+11,1300 BLOCK CHANCELLOR ST JUNIPER ST,10/10/2010,2010,6,600,22,615,39.948862,-75.16323964
56514,2.01006E+11,1100 BLOCK ARCH ST,10/16/2010,2010,6,1000,14,615,39.953753,-75.15787912
56616,2.01006E+11,1300 BLOCK WALNUT ST,10/17/2010,2010,6,600,1,615,39.9491513,-75.16255066
56728,2.01006E+11,1000 BLOCK ARCH ST,10/17/2010,2010,6,500,15,615,39.953627,-75.15692044
56773,2.01006E+11,S 10TH ST  / WALNUT ST,10/17/2010,2010,6,200,20,615,39.9484995,-75.15740157
56881,2.01006E+11,700 BLOCK DELANCEY ST,10/18/2010,2010,6,700,13,615,39.9447929,-75.15379656
57159,2.01006E+11,1300 BLOCK LOCUST ST,10/19/2010,2010,6,1000,22,615,39.9481534,-75.1640873
57885,2.01006E+11,1200 BLOCK ARCH ST,10/23/2010,2010,6,150,13,625,39.9539567,-75.15947718
57904,2.01006E+11,500 BLOCK SPRING GARDEN ST,10/23/2010,2010,6,100,15,625,39.9611114,-75.14664188
58122,2.01006E+11,200 BLOCK S 12TH ST,10/24/2010,2010,6,300,15,615,39.9484905,-75.16064899
58482,2.01006E+11,1000 BLOCK MARKET ST,10/26/2010,2010,6,75,18,625,39.9515332,-75.15675056
58883,2.01006E+11,1000 BLOCK SPRUCE ST,10/28/2010,2010,6,830,19,615,39.9462475,-75.15873632
59046,2.01006E+11,1300 BLOCK CHESTNUT ST,10/29/2010,2010,6,100,17,625,39.9505958,-75.16181767
59617,2.01006E+11,1000 BLOCK SANSOM ST,11/1/2010,2010,6,500,17,615,39.9492517,-75.15726582
59771,2.01006E+11,300 BLOCK S 10TH ST,11/1/2010,2010,6,800,16,615,39.9461275,-75.15792024
60286,2.01006E+11,1100 BLOCK ARCH ST,11/5/2010,2010,6,500,11,615,39.953753,-75.15787912
60669,2.01006E+11,1000 BLOCK PINE ST,11/6/2010,2010,6,180,2,625,39.9447711,-75.15854286
60859,2.01006E+11,200 BLOCK S 6TH ST,10/24/2010,2010,6,550,11,615,39.9466725,-75.15129842
61048,2.01006E+11,1300 BLOCK FILBERT ST,11/9/2010,2010,6,1200,12,615,39.9531455,-75.16125665
61779,2.01006E+11,1100 BLOCK FILBERT ST,11/13/2010,2010,6,350,12,615,39.9527583,-75.15809549
61808,2.01006E+11,1200 BLOCK FILBERT ST,11/13/2010,2010,6,4000,15,615,39.9529399,-75.15969437
62159,2.01006E+11,1300 BLOCK DRURY ST,11/15/2010,2010,6,1999,16,615,39.9502122,-75.16197502
62505,2.01006E+11,100 BLOCK S 3RD ST,11/17/2010,2010,6,1000,17,615,39.9485685,-75.14601629
62909,2.01006E+11,300 BLOCK S BROAD ST,11/19/2010,2010,6,0,18,615,39.9469726,-75.16470314
64442,2.01006E+11,1200 BLOCK ARCH ST,11/28/2010,2010,6,100,13,625,39.9539567,-75.15947718
64850,2.01006E+11,1200 BLOCK RACE ST,12/1/2010,2010,6,500,2,615,39.9558851,-75.15986757
65468,2.01006E+11,300 BLOCK S 13TH ST,12/4/2010,2010,6,200,16,615,39.9467175,-75.16264334
65955,2.01006E+11,200 BLOCK S 11TH ST,12/7/2010,2010,6,600,20,615,39.9474724,-75.15922484
66087,2.01006E+11,1300 BLOCK MARKET ST,12/8/2010,2010,6,350,14,615,39.9521041,-75.16147475
2980,2.01007E+11,1500 BLOCK GRANT AV,1/23/2010,2010,7,300,18,615,40.0876541,-75.04231
14272,2.01007E+11,9800 BLOCK WOODFERN RD,4/15/2010,2010,7,500,17,615,40.0973982,-75.04288643
16793,2.01007E+11,10900 BLOCK BUSTLETON AV,5/2/2010,2010,7,100,23,625,40.1112149,-75.02427112
23989,2.01007E+11,1100 BLOCK WARWICK ST,6/22/2010,2010,7,130,17,625,40.1205062,-75.00833557
24457,2.01007E+11,13400 BLOCK LINDSAY ST,6/25/2010,2010,7,150,12,625,40.124843,-75.00776658
24900,2.01007E+11,8500 BLOCK VERREE RD,6/27/2010,2010,7,300,13,615,40.0789076,-75.06975924
29523,2.01007E+11,BUSTLETON AV / BERGEN ST,8/1/2010,2010,7,400,20,615,40.0695535,-75.05075398
29572,2.01007E+11,1800 BLOCK BENSON ST,8/1/2010,2010,7,150,9,625,40.0677163,-75.05497365
29863,2.01007E+11,15000 BLOCK KELVIN AV,8/2/2010,2010,7,551,15,615,40.1294067,-75.00393242
30950,2.01007E+11,8500 BLOCK BERGEN TER,8/11/2010,2010,7,400,19,615,40.0810796,-75.07174707
33528,2.01007E+11,BUSTLETON AV / FULMER ST,8/30/2010,2010,7,140,17,625,40.0882695,-75.0346334
33702,2.01007E+11,2300 BLOCK BENSON ST,8/31/2010,2010,7,500,21,615,40.0630027,-75.04640371
34525,2.01007E+11,300 BLOCK KEVIN CT,9/5/2010,2010,7,180,9,625,40.1171563,-75.03115092
34715,2.01007E+11,9200 BLOCK OLD NEWTOWN RD,9/8/2010,2010,7,119,18,625,40.0775584,-75.0383514
35681,2.01007E+11,8500 BLOCK BUSTLETON AV,9/15/2010,2010,7,800,20,615,40.07355,-75.04727025
2845,2.01008E+11,4300 BLOCK ARENDELL AV,1/20/2010,2010,8,90,19,625,40.0553783,-75.00228273
9950,2.01008E+11,12800 BLOCK MC CARTHY CIR,3/10/2010,2010,8,400,21,615,40.0959916,-74.96140593
11251,2.01008E+11,12600 BLOCK BISCAYNE DR,3/18/2010,2010,8,130,19,625,40.0927084,-74.96543885
13699,2.01008E+11,10900 BLOCK WALDEMIRE DR,4/5/2010,2010,8,200,12,615,40.0751501,-74.98385653
15725,2.01008E+11,12200 BLOCK RAMBLER RD,4/17/2010,2010,8,200,23,615,40.0993539,-74.980294
21583,2.01008E+11,8100 BLOCK LEON ST,5/22/2010,2010,8,330,18,615,40.044119,-75.02782409
24710,2.01008E+11,8900 BLOCK FRANKFORD AV,6/12/2010,2010,8,750,22,615,40.0506631,-75.01012157
26393,2.01008E+11,8100 BLOCK CRESCO AVE,6/22/2010,2010,8,130,16,625,40.0486451,-75.02967947
31193,2.01008E+11,8700 BLOCK FRANKFORD AV,7/21/2010,2010,8,50,19,625,40.0479731,-75.01341073
34397,2.01008E+11,3200 BLOCK RED LION RD,8/10/2010,2010,8,130,16,625,40.0816523,-74.99431759
35758,2.01008E+11,9000 BLOCK CONVENT AVE,8/19/2010,2010,8,140,15,625,40.0580934,-75.01940021
37748,2.01008E+11,2700 BLOCK RHAWN ST,9/1/2010,2010,8,90,17,625,40.055347,-75.04424277
38520,2.01008E+11,8000 BLOCK MORO ST,9/6/2010,2010,8,120,17,625,40.0429289,-75.02940837
43840,2.01008E+11,29300 BLOCK DELAIRE LANDING RD,10/11/2010,2010,8,500,16,615,40.04667,-74.98719753
45094,2.01008E+11,12200 BLOCK ACADEMY RD,10/20/2010,2010,8,300,17,615,40.0959653,-74.97678471
45450,2.01008E+11,3700 BLOCK ASTER CT,10/23/2010,2010,8,150,12,625,40.0561021,-75.01708575
46915,2.01008E+11,3600 BLOCK RED LION RD,11/2/2010,2010,8,50,21,625,40.0748547,-74.98562037
48580,2.01008E+11,BYBERRY RD  / ACADEMY RD,11/14/2010,2010,8,160,17,625,40.0959791,-74.97678415
2442,2.01009E+11,1700 BLOCK WALLACE ST,1/15/2010,2010,9,300,23,615,39.9657975,-75.16587836
3246,2.01009E+11,1500 BLOCK MARKET ST,1/20/2010,2010,9,25,22,635,39.9526257,-75.1654872
4332,2.01009E+11,1500 BLOCK MARKET ST,1/27/2010,2010,9,200,17,615,39.9526926,-75.16601992
11757,2.01009E+11,1800 BLOCK MANNING ST,3/16/2010,2010,9,500,16,615,39.9481633,-75.17111626
14516,2.01009E+11,N 16TH ST  / JOHN F KENNEDY BLVD,3/31/2010,2010,9,500,21,615,39.9538074,-75.16661985
15044,2.01009E+11,2000 BLOCK SPRING GARDEN ST,4/3/2010,2010,9,100,15,625,39.9636665,-75.1717412
15740,2.01009E+11,2400 BLOCK PENNSYLVANIA AV,4/7/2010,2010,9,300,12,615,39.9654057,-75.1775285
16193,2.01009E+11,200 BLOCK S 25TH ST,4/9/2010,2010,9,1500,14,615,39.9502218,-75.18085092
17359,2.01009E+11,800 BLOCK N 20TH ST,4/15/2010,2010,9,45,20,635,39.9700578,-75.16957118
17783,2.01009E+11,200 BLOCK S 25TH ST,4/18/2010,2010,9,1343,10,615,39.9502218,-75.18085092
17784,2.01009E+11,200 BLOCK S 25TH ST,4/14/2010,2010,9,1912,10,615,39.9502218,-75.18085092
18025,2.01009E+11,ART MUSEUM @ 2500 SPRING GARDEN ST,4/19/2010,2010,9,200,18,615,39.9632797,-75.17714503
18340,2.01009E+11,1600 BLOCK PINE ST,4/21/2010,2010,9,200,11,615,39.9460073,-75.16866475
18886,2.01009E+11,2000 BLOCK MOUNT VERNON ST,4/24/2010,2010,9,300,10,615,39.9657603,-75.17130482
